"species_id","common_name","taxonomic_name","method","Albany Thicket","Forests","Fynbos","Grassland","Indian Ocean Coastal Belt","Mixed","NA","Nama-Karoo","Other","Savanna","Succulent Karoo"
"387","Swift, African Palm","Cypsiurus parvus","perc_pres",1,0,1,24,2,26,0,2,0,44,0
"387","Swift, African Palm","Cypsiurus parvus","perc_cards",0,0,0,28,3,31,0,0,0,37,0
"388","Spinetail, Mottled","Telacanthura ussheri","perc_pres",0,0,0,0,0,50,0,0,0,50,0
"388","Spinetail, Mottled","Telacanthura ussheri","perc_cards",0,0,0,0,0,81,0,0,0,19,0
"389","Spinetail, Böhm's","Neafrapus boehmi","perc_pres",0,0,0,0,0,67,0,0,0,33,0
"389","Spinetail, Böhm's","Neafrapus boehmi","perc_cards",0,0,0,0,0,97,0,0,0,3,0
"39","Tropicbird, Red-tailed","Phaethon rubricauda","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"39","Tropicbird, Red-tailed","Phaethon rubricauda","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"390","Mousebird, Speckled","Colius striatus","perc_pres",2,0,9,30,1,29,0,2,0,26,0
"390","Mousebird, Speckled","Colius striatus","perc_cards",2,0,7,25,3,40,0,0,0,22,0
"391","Mousebird, White-backed","Colius colius","perc_pres",1,0,10,19,0,29,0,16,1,20,4
"391","Mousebird, White-backed","Colius colius","perc_cards",0,0,20,20,0,36,0,9,0,12,3
"392","Mousebird, Red-faced","Urocolius indicus","perc_pres",2,0,7,17,1,27,0,7,0,37,1
"392","Mousebird, Red-faced","Urocolius indicus","perc_cards",2,0,7,24,0,30,0,2,0,35,1
"393","Trogon, Narina","Apaloderma narina","perc_pres",2,0,2,11,5,58,0,0,0,20,0
"393","Trogon, Narina","Apaloderma narina","perc_cards",1,0,3,7,3,71,0,0,0,14,0
"394","Kingfisher, Pied","Ceryle rudis","perc_pres",1,0,7,26,2,26,0,1,1,34,0
"394","Kingfisher, Pied","Ceryle rudis","perc_cards",2,0,7,13,3,40,0,0,0,33,0
"395","Kingfisher, Giant","Megaceryle maxima","perc_pres",2,0,10,29,2,29,0,1,1,26,1
"395","Kingfisher, Giant","Megaceryle maxima","perc_cards",1,0,7,22,4,39,0,0,0,26,0
"396","Kingfisher, Half-collared","Alcedo semitorquata","perc_pres",2,0,3,23,4,42,0,0,0,25,0
"396","Kingfisher, Half-collared","Alcedo semitorquata","perc_cards",1,0,2,17,4,52,0,0,0,23,0
"397","Kingfisher, Malachite","Corythornis cristatus","perc_pres",1,0,10,30,2,29,0,3,0,25,0
"397","Kingfisher, Malachite","Corythornis cristatus","perc_cards",1,0,9,25,4,35,0,1,0,25,0
"398","Kingfisher, African Pygmy","Ispidina picta","perc_pres",2,0,0,3,5,35,0,0,0,54,0
"398","Kingfisher, African Pygmy","Ispidina picta","perc_cards",1,0,0,1,7,43,0,0,0,47,0
"399","Kingfisher, Woodland","Halcyon senegalensis","perc_pres",0,0,0,5,0,11,0,0,0,84,0
"399","Kingfisher, Woodland","Halcyon senegalensis","perc_cards",0,0,0,4,0,16,0,0,0,80,0
"4","Grebe, Great Crested","Podiceps cristatus","perc_pres",1,0,17,46,0,22,0,2,0,12,0
"4","Grebe, Great Crested","Podiceps cristatus","perc_cards",0,0,22,28,0,40,0,0,0,9,0
"400","Kingfisher, Mangrove","Halcyon senegaloides","perc_pres",0,0,0,0,13,87,0,0,0,0,0
"400","Kingfisher, Mangrove","Halcyon senegaloides","perc_cards",0,0,0,0,7,93,0,0,0,0,0
"401","Kingfisher, Grey-headed","Halcyon leucocephala","perc_pres",0,0,0,0,0,12,0,0,0,87,0
"401","Kingfisher, Grey-headed","Halcyon leucocephala","perc_cards",0,0,0,0,0,26,0,0,0,74,0
"402","Kingfisher, Brown-hooded","Halcyon albiventris","perc_pres",3,0,4,14,2,32,0,2,0,43,0
"402","Kingfisher, Brown-hooded","Halcyon albiventris","perc_cards",1,0,2,8,4,39,0,1,0,44,0
"403","Kingfisher, Striped","Halcyon chelicuti","perc_pres",0,0,0,1,1,17,0,0,0,81,0
"403","Kingfisher, Striped","Halcyon chelicuti","perc_cards",0,0,0,0,0,21,0,0,0,78,0
"404","Bee-eater, European","Merops apiaster","perc_pres",0,0,6,16,0,22,0,7,0,46,2
"404","Bee-eater, European","Merops apiaster","perc_cards",0,0,4,20,0,21,0,2,0,52,1
"405","Bee-eater, Blue-cheeked","Merops persicus","perc_pres",1,0,1,6,4,32,0,0,0,56,0
"405","Bee-eater, Blue-cheeked","Merops persicus","perc_cards",0,0,0,1,1,53,0,0,0,45,0
"407","Bee-eater, Southern Carmine","Merops nubicoides","perc_pres",0,0,0,0,0,8,0,0,0,91,0
"407","Bee-eater, Southern Carmine","Merops nubicoides","perc_cards",0,0,0,0,0,27,0,0,0,73,0
"409","Bee-eater, White-fronted","Merops bullockoides","perc_pres",1,0,0,16,1,24,0,1,0,57,0
"409","Bee-eater, White-fronted","Merops bullockoides","perc_cards",0,0,0,15,1,26,0,0,0,57,0
"41","Pelican, Pink-backed","Pelecanus rufescens","perc_pres",1,0,3,9,8,51,0,0,0,29,0
"41","Pelican, Pink-backed","Pelecanus rufescens","perc_cards",0,0,1,1,5,81,0,0,0,12,0
"410","Bee-eater, Little","Merops pusillus","perc_pres",0,0,0,9,3,20,0,0,0,69,0
"410","Bee-eater, Little","Merops pusillus","perc_cards",0,0,0,4,6,29,0,0,0,60,0
"411","Bee-eater, Swallow-tailed","Merops hirundineus","perc_pres",0,0,0,8,0,26,0,7,3,56,0
"411","Bee-eater, Swallow-tailed","Merops hirundineus","perc_cards",0,0,0,5,0,37,0,3,3,52,0
"412","Roller, European","Coracias garrulus","perc_pres",1,0,2,11,2,21,0,1,0,62,0
"412","Roller, European","Coracias garrulus","perc_cards",0,0,1,3,0,18,0,0,0,77,0
"413","Roller, Lilac-breasted","Coracias caudatus","perc_pres",0,0,0,4,0,11,0,0,0,84,0
"413","Roller, Lilac-breasted","Coracias caudatus","perc_cards",0,0,0,0,0,14,0,0,0,85,0
"414","Roller, Racket-tailed","Coracias spatulatus","perc_pres",0,0,0,0,0,88,0,0,0,12,0
"414","Roller, Racket-tailed","Coracias spatulatus","perc_cards",0,0,0,0,0,99,0,0,0,1,0
"415","Roller, Purple","Coracias naevius","perc_pres",0,0,0,1,0,7,0,0,0,92,0
"415","Roller, Purple","Coracias naevius","perc_cards",0,0,0,0,0,13,0,0,0,87,0
"416","Roller, Broad-billed","Eurystomus glaucurus","perc_pres",0,0,0,2,3,36,0,0,0,59,0
"416","Roller, Broad-billed","Eurystomus glaucurus","perc_cards",0,0,0,1,0,60,0,0,0,39,0
"418","Hoopoe, African","Upupa africana","perc_pres",2,0,8,22,1,28,0,4,0,33,1
"418","Hoopoe, African","Upupa africana","perc_cards",2,0,6,23,1,35,0,2,0,31,0
"419","Wood Hoopoe, Green","Phoeniculus purpureus","perc_pres",3,0,1,24,1,27,0,0,0,44,0
"419","Wood Hoopoe, Green","Phoeniculus purpureus","perc_cards",1,0,1,24,1,34,0,0,0,39,0
"42","Pelican, Great White","Pelecanus onocrotalus","perc_pres",0,0,49,2,4,32,0,0,1,9,2
"42","Pelican, Great White","Pelecanus onocrotalus","perc_cards",0,0,53,0,3,41,0,0,1,2,1
"421","Scimitarbill, Common","Rhinopomastus cyanomelas","perc_pres",0,0,0,12,0,22,0,3,0,63,0
"421","Scimitarbill, Common","Rhinopomastus cyanomelas","perc_cards",0,0,0,11,0,27,0,1,0,61,0
"422","Hornbill, Trumpeter","Bycanistes bucinator","perc_pres",2,0,0,4,9,48,0,0,0,36,0
"422","Hornbill, Trumpeter","Bycanistes bucinator","perc_cards",1,0,0,0,8,70,0,0,0,21,0
"424","Hornbill, African Grey","Lophoceros nasutus","perc_pres",0,0,0,4,0,12,0,0,0,84,0
"424","Hornbill, African Grey","Lophoceros nasutus","perc_cards",0,0,0,8,0,15,0,0,0,77,0
"426","Hornbill, Southern Yellow-billed","Tockus leucomelas","perc_pres",0,0,0,1,0,10,0,0,0,89,0
"426","Hornbill, Southern Yellow-billed","Tockus leucomelas","perc_cards",0,0,0,0,0,13,0,0,0,87,0
"427","Hornbill, Crowned","Lophoceros alboterminatus","perc_pres",5,0,0,8,4,53,0,0,0,29,0
"427","Hornbill, Crowned","Lophoceros alboterminatus","perc_cards",3,0,0,2,4,68,0,0,0,23,0
"43","Gannet, Australasian","Morus serrator","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"43","Gannet, Australasian","Morus serrator","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"430","Hornbill, Southern Ground","Bucorvus leadbeateri","perc_pres",0,0,0,15,2,19,0,0,0,63,0
"430","Hornbill, Southern Ground","Bucorvus leadbeateri","perc_cards",0,0,0,4,1,22,0,0,0,74,0
"431","Barbet, Black-collared","Lybius torquatus","perc_pres",2,0,1,30,2,26,0,0,0,39,0
"431","Barbet, Black-collared","Lybius torquatus","perc_cards",1,0,1,23,4,35,0,0,0,36,0
"432","Barbet, Acacia Pied","Tricholaema leucomelas","perc_pres",2,0,5,19,0,27,0,14,1,32,2
"432","Barbet, Acacia Pied","Tricholaema leucomelas","perc_cards",1,0,6,20,0,35,0,8,0,29,1
"433","Barbet, White-eared","Stactolaema leucotis","perc_pres",0,0,0,2,23,52,0,0,0,23,0
"433","Barbet, White-eared","Stactolaema leucotis","perc_cards",0,0,0,0,26,69,0,0,0,5,0
"435","Barbet, Green","Stactolaema olivacea","perc_pres",0,0,0,0,50,50,0,0,0,0,0
"435","Barbet, Green","Stactolaema olivacea","perc_cards",0,0,0,0,2,98,0,0,0,0,0
"436","Tinkerbird, Red-fronted","Pogoniulus pusillus","perc_pres",7,0,1,8,6,57,0,0,0,21,0
"436","Tinkerbird, Red-fronted","Pogoniulus pusillus","perc_cards",5,0,1,3,6,72,0,0,0,13,0
"437","Tinkerbird, Yellow-fronted","Pogoniulus chrysoconus","perc_pres",0,0,0,7,0,15,0,0,0,78,0
"437","Tinkerbird, Yellow-fronted","Pogoniulus chrysoconus","perc_cards",0,0,0,5,0,18,0,0,0,78,0
"438","Tinkerbird, Yellow-rumped","Pogoniulus bilineatus","perc_pres",0,0,0,3,13,44,0,0,0,41,0
"438","Tinkerbird, Yellow-rumped","Pogoniulus bilineatus","perc_cards",0,0,0,0,25,58,0,0,0,17,0
"439","Barbet, Crested","Trachyphonus vaillantii","perc_pres",0,0,0,34,1,20,0,2,0,43,0
"439","Barbet, Crested","Trachyphonus vaillantii","perc_cards",0,0,0,31,2,25,0,0,0,42,0
"44","Gannet, Cape","Morus capensis","perc_pres",8,0,27,0,9,51,0,0,1,0,4
"44","Gannet, Cape","Morus capensis","perc_cards",14,0,23,0,6,56,0,0,0,0,1
"440","Honeyguide, Greater","Indicator indicator","perc_pres",2,0,8,20,1,28,0,2,0,39,1
"440","Honeyguide, Greater","Indicator indicator","perc_cards",1,0,4,22,1,29,0,1,0,42,0
"441","Honeyguide, Scaly-throated","Indicator variegatus","perc_pres",1,0,3,9,6,53,0,0,0,28,0
"441","Honeyguide, Scaly-throated","Indicator variegatus","perc_cards",1,0,3,3,7,67,0,0,0,21,0
"442","Honeyguide, Lesser","Indicator minor","perc_pres",2,0,7,18,2,34,0,1,0,35,0
"442","Honeyguide, Lesser","Indicator minor","perc_cards",1,0,3,20,3,41,0,0,0,32,0
"443","Honeybird, Brown-backed","Prodotiscus regulus","perc_pres",1,0,5,24,3,33,0,0,0,34,0
"443","Honeybird, Brown-backed","Prodotiscus regulus","perc_cards",0,0,5,23,2,40,0,0,0,30,0
"445","Woodpecker, Ground","Geocolaptes olivaceus","perc_pres",1,0,16,54,0,18,0,6,0,0,4
"445","Woodpecker, Ground","Geocolaptes olivaceus","perc_cards",0,0,17,65,0,8,0,8,0,0,1
"446","Woodpecker, Bennett's","Campethera bennettii","perc_pres",0,0,0,0,0,10,0,0,0,90,0
"446","Woodpecker, Bennett's","Campethera bennettii","perc_cards",0,0,0,1,0,24,0,0,0,75,0
"447","Woodpecker, Golden-tailed","Campethera abingoni","perc_pres",0,0,0,11,2,24,0,1,0,62,0
"447","Woodpecker, Golden-tailed","Campethera abingoni","perc_cards",0,0,0,6,6,34,0,0,0,54,0
"448","Woodpecker, Knysna","Campethera notata","perc_pres",13,0,18,4,2,60,0,0,0,4,0
"448","Woodpecker, Knysna","Campethera notata","perc_cards",8,0,9,1,1,80,0,0,0,1,0
"450","Woodpecker, Cardinal","Dendropicos fuscescens","perc_pres",2,0,6,16,1,32,0,2,0,39,1
"450","Woodpecker, Cardinal","Dendropicos fuscescens","perc_cards",1,0,3,14,3,35,0,1,0,42,0
"451","Woodpecker, Bearded","Chloropicus namaquus","perc_pres",0,0,0,3,0,13,0,0,0,83,0
"451","Woodpecker, Bearded","Chloropicus namaquus","perc_cards",0,0,0,1,0,22,0,0,0,77,0
"452","Woodpecker, Olive","Dendropicos griseocephalus","perc_pres",5,0,15,25,2,44,0,0,0,9,0
"452","Woodpecker, Olive","Dendropicos griseocephalus","perc_cards",2,0,12,14,1,65,0,0,0,5,0
"453","Wryneck, Red-throated","Jynx ruficollis","perc_pres",2,0,0,60,2,26,0,0,0,9,0
"453","Wryneck, Red-throated","Jynx ruficollis","perc_cards",1,0,0,54,1,34,0,0,0,10,0
"454","Broadbill, African","Smithornis capensis","perc_pres",0,0,0,0,2,51,0,0,0,47,0
"454","Broadbill, African","Smithornis capensis","perc_cards",0,0,0,0,0,31,0,0,0,68,0
"456","Lark, Melodious","Mirafra cheniana","perc_pres",0,0,0,66,0,20,0,4,0,11,0
"456","Lark, Melodious","Mirafra cheniana","perc_cards",0,0,0,52,0,29,0,4,0,15,0
"457","Lark, Monotonous","Mirafra passerina","perc_pres",0,0,0,1,0,10,0,0,0,89,0
"457","Lark, Monotonous","Mirafra passerina","perc_cards",0,0,0,0,0,12,0,0,0,87,0
"458","Lark, Rufous-naped","Mirafra africana","perc_pres",1,0,0,37,1,22,0,0,0,37,0
"458","Lark, Rufous-naped","Mirafra africana","perc_cards",1,0,2,32,1,31,0,0,0,34,0
"459","Lark, Fawn-colored","Calendulauda africanoides","perc_pres",0,0,0,2,0,24,0,19,0,54,0
"459","Lark, Fawn-colored","Calendulauda africanoides","perc_cards",0,0,0,2,0,28,0,11,0,59,0
"460","Lark, Sabota","Calendulauda sabota","perc_pres",1,0,0,7,0,21,0,21,0,50,0
"460","Lark, Sabota","Calendulauda sabota","perc_cards",1,0,0,4,0,18,0,10,0,67,0
"461","Lark, Karoo","Calendulauda albescens","perc_pres",0,0,14,0,0,36,0,16,1,0,33
"461","Lark, Karoo","Calendulauda albescens","perc_cards",0,0,21,0,0,43,0,7,1,0,28
"463","Lark, Large-billed","Galerida magnirostris","perc_pres",1,0,18,13,0,29,0,25,0,1,12
"463","Lark, Large-billed","Galerida magnirostris","perc_cards",1,0,42,6,0,32,0,11,0,0,8
"464","Lark, Dusky","Pinarocorys nigricans","perc_pres",0,0,0,1,0,11,0,0,0,88,0
"464","Lark, Dusky","Pinarocorys nigricans","perc_cards",0,0,0,0,0,15,0,0,0,85,0
"465","Lark, Short-clawed","Certhilauda chuana","perc_pres",0,0,0,7,0,11,0,0,0,82,0
"465","Lark, Short-clawed","Certhilauda chuana","perc_cards",0,0,0,2,0,7,0,0,0,91,0
"466","Lark, Clapper","Mirafra apiata","perc_pres",0,0,100,0,0,0,0,0,0,0,0
"466","Lark, Clapper","Mirafra apiata","perc_cards",0,0,100,0,0,0,0,0,0,0,0
"468","Lark, Flappet","Mirafra rufocinnamomea","perc_pres",0,0,0,3,0,16,0,0,0,81,0
"468","Lark, Flappet","Mirafra rufocinnamomea","perc_cards",0,0,0,2,0,10,0,0,0,88,0
"47","Cormorant, White-breasted","Phalacrocorax lucidus","perc_pres",2,0,13,34,1,27,0,2,1,19,1
"47","Cormorant, White-breasted","Phalacrocorax lucidus","perc_cards",3,0,19,21,3,38,0,0,0,15,1
"472","Lark, Botha's","Spizocorys fringillaris","perc_pres",0,0,0,100,0,0,0,0,0,0,0
"472","Lark, Botha's","Spizocorys fringillaris","perc_cards",0,0,0,100,0,0,0,0,0,0,0
"473","Lark, Rudd's","Heteromirafra ruddi","perc_pres",0,0,0,100,0,0,0,0,0,0,0
"473","Lark, Rudd's","Heteromirafra ruddi","perc_cards",0,0,0,100,0,0,0,0,0,0,0
"474","Lark, Spike-heeled","Chersomanes albofasciata","perc_pres",1,0,1,32,0,25,0,26,0,10,6
"474","Lark, Spike-heeled","Chersomanes albofasciata","perc_cards",0,0,0,34,0,31,0,20,0,10,5
"479","Lark, Red","Calendulauda burra","perc_pres",0,0,0,0,0,26,0,70,0,0,4
"479","Lark, Red","Calendulauda burra","perc_cards",0,0,0,0,0,33,0,66,0,0,2
"48","Cormorant, Cape","Phalacrocorax capensis","perc_pres",8,0,30,0,6,48,0,0,1,0,7
"48","Cormorant, Cape","Phalacrocorax capensis","perc_cards",7,0,42,0,1,47,0,0,1,0,2
"484","Sparrow-Lark, Chestnut-backed","Eremopterix leucotis","perc_pres",0,0,0,39,0,14,0,1,0,46,0
"484","Sparrow-Lark, Chestnut-backed","Eremopterix leucotis","perc_cards",0,0,0,24,0,18,0,0,0,58,0
"485","Sparrow-Lark, Grey-backed","Eremopterix verticalis","perc_pres",0,0,7,8,0,28,0,33,0,16,7
"485","Sparrow-Lark, Grey-backed","Eremopterix verticalis","perc_cards",0,0,12,5,0,33,0,29,0,14,7
"486","Sparrow-Lark, Black-eared","Eremopterix australis","perc_pres",0,0,1,0,0,25,0,61,0,1,12
"486","Sparrow-Lark, Black-eared","Eremopterix australis","perc_cards",0,0,1,0,0,24,0,64,0,0,11
"488","Lark, Red-capped","Calandrella cinerea","perc_pres",1,0,11,43,0,23,0,8,0,8,5
"488","Lark, Red-capped","Calandrella cinerea","perc_cards",1,0,26,38,0,25,0,3,0,5,3
"49","Cormorant, Bank","Phalacrocorax neglectus","perc_pres",0,0,69,0,0,16,0,0,3,0,12
"49","Cormorant, Bank","Phalacrocorax neglectus","perc_cards",0,0,84,0,0,9,0,0,2,0,5
"490","Lark, Pink-billed","Spizocorys conirostris","perc_pres",0,0,0,51,0,19,0,10,0,20,0
"490","Lark, Pink-billed","Spizocorys conirostris","perc_cards",0,0,0,55,0,17,0,8,0,21,0
"491","Lark, Sclater's","Spizocorys sclateri","perc_pres",0,0,0,0,0,31,0,68,0,0,1
"491","Lark, Sclater's","Spizocorys sclateri","perc_cards",0,0,0,0,0,53,0,47,0,0,0
"492","Lark, Stark's","Spizocorys starki","perc_pres",0,0,0,0,0,28,0,54,1,16,0
"492","Lark, Stark's","Spizocorys starki","perc_cards",0,0,0,0,0,32,0,54,1,13,0
"493","Swallow, Barn","Hirundo rustica","perc_pres",1,0,7,28,1,25,0,9,0,27,2
"493","Swallow, Barn","Hirundo rustica","perc_cards",1,0,9,24,2,33,0,2,0,28,0
"495","Swallow, White-throated","Hirundo albigularis","perc_pres",1,0,10,40,1,26,0,6,0,13,1
"495","Swallow, White-throated","Hirundo albigularis","perc_cards",1,0,13,36,2,34,0,1,0,13,0
"496","Swallow, Wire-tailed","Hirundo smithii","perc_pres",0,0,0,3,3,24,0,0,0,70,0
"496","Swallow, Wire-tailed","Hirundo smithii","perc_cards",0,0,0,0,3,25,0,0,0,71,0
"497","Swallow, Blue","Hirundo atrocaerulea","perc_pres",0,0,0,59,3,34,0,0,0,3,0
"497","Swallow, Blue","Hirundo atrocaerulea","perc_cards",0,0,0,48,1,50,0,0,0,1,0
"498","Swallow, Pearl-breasted","Hirundo dimidiata","perc_pres",5,0,17,7,0,35,0,3,0,30,2
"498","Swallow, Pearl-breasted","Hirundo dimidiata","perc_cards",4,0,16,8,0,35,0,2,0,34,1
"499","Swallow, Grey-rumped","Pseudhirundo griseopyga","perc_pres",0,0,0,5,2,25,0,0,0,68,0
"499","Swallow, Grey-rumped","Pseudhirundo griseopyga","perc_cards",0,0,0,2,1,19,0,0,0,78,0
"5","Grebe, Black-necked","Podiceps nigricollis","perc_pres",1,0,21,36,0,26,0,5,1,7,3
"5","Grebe, Black-necked","Podiceps nigricollis","perc_cards",0,0,28,20,0,45,0,1,0,2,3
"50","Cormorant, Reed","Microcarbo africanus","perc_pres",1,0,10,39,1,25,0,2,1,20,1
"50","Cormorant, Reed","Microcarbo africanus","perc_cards",1,0,12,31,2,33,0,0,0,20,0
"500","Swallow, Mosque","Cecropis senegalensis","perc_pres",0,0,0,0,0,11,0,0,0,89,0
"500","Swallow, Mosque","Cecropis senegalensis","perc_cards",0,0,0,0,0,58,0,0,0,42,0
"501","Swallow, Red-breasted","Cecropis semirufa","perc_pres",0,0,0,23,1,16,0,2,0,59,0
"501","Swallow, Red-breasted","Cecropis semirufa","perc_cards",0,0,0,10,0,16,0,0,0,73,0
"502","Swallow, Greater Striped","Cecropis cucullata","perc_pres",2,0,9,35,0,27,0,9,0,18,1
"502","Swallow, Greater Striped","Cecropis cucullata","perc_cards",2,0,12,36,0,32,0,3,0,15,0
"503","Swallow, Lesser Striped","Cecropis abyssinica","perc_pres",3,0,1,16,2,28,0,0,0,50,0
"503","Swallow, Lesser Striped","Cecropis abyssinica","perc_cards",1,0,1,10,5,34,0,0,0,49,0
"504","Swallow, South African Cliff","Petrochelidon spilodera","perc_pres",0,0,0,67,0,17,0,6,0,10,0
"504","Swallow, South African Cliff","Petrochelidon spilodera","perc_cards",0,0,0,70,0,19,0,2,0,9,0
"506","Martin, Rock","Ptyonoprogne fuligula","perc_pres",2,0,10,22,1,31,0,13,1,15,5
"506","Martin, Rock","Ptyonoprogne fuligula","perc_cards",2,0,17,20,0,40,0,5,0,13,3
"507","Martin, Common House","Delichon urbicum","perc_pres",2,0,7,27,1,27,0,1,0,36,0
"507","Martin, Common House","Delichon urbicum","perc_cards",1,0,4,24,0,32,0,1,0,38,0
"508","Martin, Sand","Riparia riparia","perc_pres",1,0,2,38,3,28,0,1,0,27,0
"508","Martin, Sand","Riparia riparia","perc_cards",0,0,6,29,7,36,0,0,0,22,0
"509","Martin, Brown-throated","Riparia paludicola","perc_pres",1,0,11,34,1,29,0,5,1,15,2
"509","Martin, Brown-throated","Riparia paludicola","perc_cards",1,0,17,31,2,36,0,2,0,10,1
"51","Cormorant, Crowned","Microcarbo coronatus","perc_pres",3,0,66,0,0,16,0,0,2,0,13
"51","Cormorant, Crowned","Microcarbo coronatus","perc_cards",2,0,74,0,0,17,0,0,0,0,8
"510","Martin, Banded","Riparia cincta","perc_pres",0,0,10,60,0,16,0,0,0,13,0
"510","Martin, Banded","Riparia cincta","perc_cards",0,0,9,63,0,19,0,0,0,8,0
"511","Saw-wing, Black (Southern Africa)","Psalidoprocne pristoptera holomelas","perc_pres",3,0,16,23,4,39,0,0,0,15,0
"511","Saw-wing, Black (Southern Africa)","Psalidoprocne pristoptera holomelas","perc_cards",2,0,14,14,6,57,0,0,0,7,0
"512","Saw-wing, Eastern","Psalidoprocne orientalis","perc_pres",0,0,0,0,50,50,0,0,0,0,0
"512","Saw-wing, Eastern","Psalidoprocne orientalis","perc_cards",0,0,0,0,67,33,0,0,0,0,0
"513","Cuckooshrike, Black","Campephaga flava","perc_pres",2,0,2,10,3,32,0,0,0,51,0
"513","Cuckooshrike, Black","Campephaga flava","perc_cards",1,0,2,7,3,41,0,0,0,47,0
"514","Tit, Ashy","Melaniparus cinerascens","perc_pres",0,0,0,12,0,21,0,6,0,61,0
"514","Tit, Ashy","Melaniparus cinerascens","perc_cards",0,0,0,11,0,30,0,2,0,57,0
"515","Cuckooshrike, White-breasted","Ceblepyris pectoralis","perc_pres",0,0,0,0,0,26,0,0,0,74,0
"515","Cuckooshrike, White-breasted","Ceblepyris pectoralis","perc_cards",0,0,0,0,0,47,0,0,0,53,0
"516","Cuckooshrike, Grey","Ceblepyris caesius","perc_pres",2,0,7,17,4,59,0,0,0,11,0
"516","Cuckooshrike, Grey","Ceblepyris caesius","perc_cards",1,0,8,10,2,76,0,0,0,3,0
"517","Drongo, Fork-tailed","Dicrurus adsimilis","perc_pres",2,0,7,18,1,27,0,2,0,43,0
"517","Drongo, Fork-tailed","Dicrurus adsimilis","perc_cards",2,0,7,12,3,35,0,0,0,41,0
"518","Drongo, Common Square-tailed","Dicrurus ludwigii","perc_pres",1,0,0,1,16,54,0,0,0,28,0
"518","Drongo, Common Square-tailed","Dicrurus ludwigii","perc_cards",0,0,0,0,13,74,0,0,0,12,0
"519","Oriole, Eurasian Golden","Oriolus oriolus","perc_pres",1,0,3,2,1,20,0,1,0,72,0
"519","Oriole, Eurasian Golden","Oriolus oriolus","perc_cards",0,0,2,1,1,25,0,0,0,71,0
"52","Darter, African","Anhinga rufa","perc_pres",1,0,12,33,1,28,0,1,1,22,1
"52","Darter, African","Anhinga rufa","perc_cards",1,0,14,29,2,33,0,0,0,21,0
"520","Oriole, African Golden","Oriolus auratus","perc_pres",0,0,0,0,0,25,0,0,0,75,0
"520","Oriole, African Golden","Oriolus auratus","perc_cards",0,0,0,0,0,53,0,0,0,47,0
"521","Oriole, Black-headed","Oriolus larvatus","perc_pres",3,0,2,22,2,28,0,0,0,44,0
"521","Oriole, Black-headed","Oriolus larvatus","perc_cards",1,0,2,13,3,41,0,0,0,40,0
"522","Crow, Pied","Corvus albus","perc_pres",1,0,7,22,1,26,0,14,0,24,4
"522","Crow, Pied","Corvus albus","perc_cards",1,0,14,23,1,33,0,4,0,21,2
"523","Crow, Cape","Corvus capensis","perc_pres",3,0,11,35,1,32,0,5,0,8,5
"523","Crow, Cape","Corvus capensis","perc_cards",3,0,18,35,0,37,0,2,0,2,3
"524","Raven, White-necked","Corvus albicollis","perc_pres",4,0,18,19,1,39,0,10,0,6,3
"524","Raven, White-necked","Corvus albicollis","perc_cards",3,0,28,13,1,47,0,4,0,2,1
"525","Tit, Grey","Melaniparus afer","perc_pres",2,0,11,5,0,39,0,23,0,0,18
"525","Tit, Grey","Melaniparus afer","perc_cards",2,0,21,3,0,43,0,16,1,0,15
"527","Tit, Southern Black","Melaniparus niger","perc_pres",3,0,0,13,2,26,0,0,0,56,0
"527","Tit, Southern Black","Melaniparus niger","perc_cards",1,0,0,7,4,33,0,0,0,55,0
"53","Frigatebird, Great","Fregata minor","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"53","Frigatebird, Great","Fregata minor","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"530","Tit, Grey Penduline","Anthoscopus caroli","perc_pres",0,0,0,1,0,14,0,0,0,86,0
"530","Tit, Grey Penduline","Anthoscopus caroli","perc_cards",0,0,0,0,0,19,0,0,0,81,0
"531","Tit, Cape Penduline","Anthoscopus minutus","perc_pres",2,0,7,8,0,30,0,17,0,30,6
"531","Tit, Cape Penduline","Anthoscopus minutus","perc_cards",2,0,8,6,0,33,0,14,1,32,5
"533","Babbler, Arrow-marked","Turdoides jardineii","perc_pres",0,0,0,12,0,13,0,0,0,74,0
"533","Babbler, Arrow-marked","Turdoides jardineii","perc_cards",0,0,0,8,0,13,0,0,0,79,0
"536","Babbler, Southern Pied","Turdoides bicolor","perc_pres",0,0,0,0,0,8,0,0,0,92,0
"536","Babbler, Southern Pied","Turdoides bicolor","perc_cards",0,0,0,0,0,6,0,0,0,94,0
"538","Chat, Boulder","Pinarornis plumosus","perc_pres",0,0,0,0,0,100,0,0,0,0,0
"538","Chat, Boulder","Pinarornis plumosus","perc_cards",0,0,0,0,0,100,0,0,0,0,0
"54","Heron, Grey","Ardea cinerea","perc_pres",2,0,10,35,1,25,0,4,1,21,1
"54","Heron, Grey","Ardea cinerea","perc_cards",1,0,14,21,2,38,0,1,0,22,0
"540","Rockjumper, Cape","Chaetops frenatus","perc_pres",0,0,77,0,0,22,0,0,0,0,1
