system:index,0,1,AREA,Area_km2,Area_m2,BOTTOM,CENTREX,CENTREY,ID,LABEL,LEFT,PENTADE,QDGC,RIGHT,TOP,histogram,.geo
00000000000000001117,57678.2431372544,117.32941176470588,0.0069,46.24,4.624296582E7,-26.833333,32.125,-26.791667,24782,HV94,32.083333,2645_3205,2632CC,32.166667,-26.75,"{1=117.32941176470588, 0=57678.2431372544}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001118,59.580392156862764,5.894117647058822,0.0069,0.05,51587.54,-26.833333,32.208333,-26.791667,24783,HW94,32.166667,2645_3210,2632CC,32.25,-26.75,"{1=5.894117647058822, 0=59.580392156862764}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001119,1987.7803921568693,,0.0069,1.59,1589034.46,-26.916667,19.958333,-26.875,24900,CF95,19.916667,2650_1955,2619DD,20.0,-26.833333,{0=1987.7803921568693},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111a,95624.03921568644,,0.0069,76.46,7.645645311E7,-26.916667,20.041667,-26.875,24901,CG95,20.0,2650_2000,2620CC,20.083333,-26.833333,{0=95624.03921568644},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111b,95513.68235294089,114.0,0.0069,76.46,7.645645311E7,-26.916667,20.125,-26.875,24902,CH95,20.083333,2650_2005,2620CC,20.166667,-26.833333,"{1=114.0, 0=95513.68235294089}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111c,95622.83137254935,,0.0069,76.46,7.645645311E7,-26.916667,20.208333,-26.875,24903,CI95,20.166667,2650_2010,2620CC,20.25,-26.833333,{0=95622.83137254935},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111d,95622.83137254934,,0.0069,76.46,7.645645311E7,-26.916667,20.291667,-26.875,24904,CJ95,20.25,2650_2015,2620CD,20.333333,-26.833333,{0=95622.83137254934},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111e,95628.88627450964,,0.0069,76.46,7.645645311E7,-26.916667,20.375,-26.875,24905,CK95,20.333333,2650_2020,2620CD,20.416667,-26.833333,{0=95628.88627450964},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111f,95622.831372549,,0.0069,76.46,7.645645311E7,-26.916667,20.458333,-26.875,24906,CL95,20.416667,2650_2025,2620CD,20.5,-26.833333,{0=95622.831372549},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001120,95627.68235294119,,0.0069,76.46,7.645645311E7,-26.916667,20.541667,-26.875,24907,CM95,20.5,2650_2030,2620DC,20.583333,-26.833333,{0=95627.68235294119},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001121,93972.06666666616,,0.0069,75.14,7.513501862E7,-26.916667,20.625,-26.875,24908,CN95,20.583333,2650_2035,2620DC,20.666667,-26.833333,{0=93972.06666666616},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001122,50346.462745097895,,0.0069,40.24,4.024076072E7,-26.916667,20.708333,-26.875,24909,CO95,20.666667,2650_2040,2620DC,20.75,-26.833333,{0=50346.462745097895},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001123,79779.43137254956,,0.0069,63.78,6.377501684E7,-26.916667,20.791667,-26.875,24910,CP95,20.75,2650_2045,2620DD,20.833333,-26.833333,{0=79779.43137254956},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001124,95622.83529411726,,0.0069,76.46,7.645645311E7,-26.916667,20.875,-26.875,24911,CQ95,20.833333,2650_2050,2620DD,20.916667,-26.833333,{0=95622.83529411726},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001125,95478.28235294111,,0.0069,76.34,7.634047462E7,-26.916667,20.958333,-26.875,24912,CR95,20.916667,2650_2055,2620DD,21.0,-26.833333,{0=95478.28235294111},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001126,77188.72156862787,,0.0069,61.7,6.170317252E7,-26.916667,21.041667,-26.875,24913,CS95,21.0,2650_2100,2621CC,21.083333,-26.833333,{0=77188.72156862787},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001127,57562.796078431296,,0.0069,46.01,4.600933657E7,-26.916667,21.125,-26.875,24914,CT95,21.083333,2650_2105,2621CC,21.166667,-26.833333,{0=57562.796078431296},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001128,71408.41176470579,,0.0069,57.08,5.708062549E7,-26.916667,21.208333,-26.875,24915,CU95,21.166667,2650_2110,2621CC,21.25,-26.833333,{0=71408.41176470579},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001129,81688.41176470608,,0.0069,65.3,6.530495499E7,-26.916667,21.291667,-26.875,24916,CV95,21.25,2650_2115,2621CD,21.333333,-26.833333,{0=81688.41176470608},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112a,95622.46274509809,,0.0069,76.46,7.645614072E7,-26.916667,21.375,-26.875,24917,CW95,21.333333,2650_2120,2621CD,21.416667,-26.833333,{0=95622.46274509809},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112b,87448.29411764676,,0.0069,69.91,6.990995295E7,-26.916667,21.458333,-26.875,24918,CX95,21.416667,2650_2125,2621CD,21.5,-26.833333,{0=87448.29411764676},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112c,73409.50980392165,,0.0069,58.68,5.868366584E7,-26.916667,21.541667,-26.875,24919,CY95,21.5,2650_2130,2621DC,21.583333,-26.833333,{0=73409.50980392165},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112d,65268.086274510024,,0.0069,52.17,5.217177804E7,-26.916667,21.625,-26.875,24920,DZ95,21.583333,2650_2135,2621DC,21.666667,-26.833333,{0=65268.086274510024},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112e,75444.70980392132,,0.0069,60.31,6.030824362E7,-26.916667,21.708333,-26.875,24921,DA95,21.666667,2650_2140,2621DC,21.75,-26.833333,{0=75444.70980392132},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112f,95622.83137254904,,0.0069,76.46,7.645645311E7,-26.916667,21.791667,-26.875,24922,DB95,21.75,2650_2145,2621DD,21.833333,-26.833333,{0=95622.83137254904},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001130,95622.82745098071,,0.0069,76.46,7.645645311E7,-26.916667,21.875,-26.875,24923,DC95,21.833333,2650_2150,2621DD,21.916667,-26.833333,{0=95622.82745098071},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001131,95628.89411764691,,0.0069,76.46,7.645645311E7,-26.916667,21.958333,-26.875,24924,DD95,21.916667,2650_2155,2621DD,22.0,-26.833333,{0=95628.89411764691},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001132,95622.83529411738,,0.0069,76.46,7.645645311E7,-26.916667,22.041667,-26.875,24925,DE95,22.0,2650_2200,2622CC,22.083333,-26.833333,{0=95622.83529411738},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001133,95627.68235294159,,0.0069,76.46,7.645645311E7,-26.916667,22.125,-26.875,24926,DF95,22.083333,2650_2205,2622CC,22.166667,-26.833333,{0=95627.68235294159},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001134,95622.82745098037,,0.0069,76.46,7.645645311E7,-26.916667,22.208333,-26.875,24927,DG95,22.166667,2650_2210,2622CC,22.25,-26.833333,{0=95622.82745098037},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001135,95624.0352941179,,0.0069,76.46,7.645645311E7,-26.916667,22.291667,-26.875,24928,DH95,22.25,2650_2215,2622CD,22.333333,-26.833333,{0=95624.0352941179},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001136,95627.6862745101,,0.0069,76.46,7.645645311E7,-26.916667,22.375,-26.875,24929,DI95,22.333333,2650_2220,2622CD,22.416667,-26.833333,{0=95627.6862745101},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001137,95622.83137254909,,0.0069,76.46,7.645645311E7,-26.916667,22.458333,-26.875,24930,DJ95,22.416667,2650_2225,2622CD,22.5,-26.833333,{0=95622.83137254909},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001138,95622.82745098037,,0.0069,76.46,7.645645311E7,-26.916667,22.541667,-26.875,24931,DK95,22.5,2650_2230,2622DC,22.583333,-26.833333,{0=95622.82745098037},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001139,95628.89019607852,,0.0069,76.46,7.645645311E7,-26.916667,22.625,-26.875,24932,DL95,22.583333,2650_2235,2622DC,22.666667,-26.833333,{0=95628.89019607852},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113a,95622.83137254932,,0.0069,76.46,7.645645311E7,-26.916667,22.708333,-26.875,24933,DM95,22.666667,2650_2240,2622DC,22.75,-26.833333,{0=95622.83137254932},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113b,95627.68235294084,,0.0069,76.46,7.645645311E7,-26.916667,22.791667,-26.875,24934,DN95,22.75,2650_2245,2622DD,22.833333,-26.833333,{0=95627.68235294084},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113c,95622.83529411779,,0.0069,76.46,7.645645311E7,-26.916667,22.875,-26.875,24935,DO95,22.833333,2650_2250,2622DD,22.916667,-26.833333,{0=95622.83529411779},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113d,95622.83137254934,,0.0069,76.46,7.645645311E7,-26.916667,22.958333,-26.875,24936,DP95,22.916667,2650_2255,2622DD,23.0,-26.833333,{0=95622.83137254934},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113e,95628.89019607828,,0.0069,76.46,7.645645311E7,-26.916667,23.041667,-26.875,24937,DQ95,23.0,2650_2300,2623CC,23.083333,-26.833333,{0=95628.89019607828},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113f,95622.82745098037,,0.0069,76.46,7.645645311E7,-26.916667,23.125,-26.875,24938,DR95,23.083333,2650_2305,2623CC,23.166667,-26.833333,{0=95622.82745098037},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001140,95622.83137254897,,0.0069,76.46,7.645645311E7,-26.916667,23.208333,-26.875,24939,DS95,23.166667,2650_2310,2623CC,23.25,-26.833333,{0=95622.83137254897},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001141,95627.6862745097,,0.0069,76.46,7.645645311E7,-26.916667,23.291667,-26.875,24940,DT95,23.25,2650_2315,2623CD,23.333333,-26.833333,{0=95627.6862745097},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001142,95624.0352941179,,0.0069,76.46,7.645645311E7,-26.916667,23.375,-26.875,24941,DU95,23.333333,2650_2320,2623CD,23.416667,-26.833333,{0=95624.0352941179},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001143,95628.89411764708,,0.0069,76.46,7.645645311E7,-26.916667,23.458333,-26.875,24942,DV95,23.416667,2650_2325,2623CD,23.5,-26.833333,{0=95628.89411764708},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001144,95621.61960784333,,0.0069,76.46,7.645645311E7,-26.916667,23.541667,-26.875,24943,DW95,23.5,2650_2330,2623DC,23.583333,-26.833333,{0=95621.61960784333},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001145,95622.83529411722,,0.0069,76.46,7.645645311E7,-26.916667,23.625,-26.875,24944,DX95,23.583333,2650_2335,2623DC,23.666667,-26.833333,{0=95622.83529411722},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001146,95628.89411764695,,0.0069,76.46,7.645645311E7,-26.916667,23.708333,-26.875,24945,DY95,23.666667,2650_2340,2623DC,23.75,-26.833333,{0=95628.89411764695},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001147,95624.03921568644,,0.0069,76.46,7.645645311E7,-26.916667,23.791667,-26.875,24946,EZ95,23.75,2650_2345,2623DD,23.833333,-26.833333,{0=95624.03921568644},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001148,95622.83529411771,,0.0069,76.46,7.645645311E7,-26.916667,23.875,-26.875,24947,EA95,23.833333,2650_2350,2623DD,23.916667,-26.833333,{0=95622.83529411771},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001149,95627.68235294086,,0.0069,76.46,7.645645311E7,-26.916667,23.958333,-26.875,24948,EB95,23.916667,2650_2355,2623DD,24.0,-26.833333,{0=95627.68235294086},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114a,95622.83137254909,,0.0069,76.46,7.645645311E7,-26.916667,24.041667,-26.875,24949,EC95,24.0,2650_2400,2624CC,24.083333,-26.833333,{0=95622.83137254909},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114b,95624.03921568644,,0.0069,76.46,7.645645311E7,-26.916667,24.125,-26.875,24950,ED95,24.083333,2650_2405,2624CC,24.166667,-26.833333,{0=95624.03921568644},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114c,95627.68235294081,,0.0069,76.46,7.645645311E7,-26.916667,24.208333,-26.875,24951,EE95,24.166667,2650_2410,2624CC,24.25,-26.833333,{0=95627.68235294081},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114d,95622.83137254883,,0.0069,76.46,7.645645311E7,-26.916667,24.291667,-26.875,24952,EF95,24.25,2650_2415,2624CD,24.333333,-26.833333,{0=95622.83137254883},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114e,95627.6823529411,,0.0069,76.46,7.645645311E7,-26.916667,24.375,-26.875,24953,EG95,24.333333,2650_2420,2624CD,24.416667,-26.833333,{0=95627.6823529411},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114f,95622.83529411726,,0.0069,76.46,7.645645311E7,-26.916667,24.458333,-26.875,24954,EH95,24.416667,2650_2425,2624CD,24.5,-26.833333,{0=95622.83529411726},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001150,95624.03529411784,,0.0069,76.46,7.645645311E7,-26.916667,24.541667,-26.875,24955,EI95,24.5,2650_2430,2624DC,24.583333,-26.833333,{0=95624.03529411784},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001151,95627.6823529416,,0.0069,76.46,7.645645311E7,-26.916667,24.625,-26.875,24956,EJ95,24.583333,2650_2435,2624DC,24.666667,-26.833333,{0=95627.6823529416},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001152,95622.83529411722,,0.0069,76.46,7.645645311E7,-26.916667,24.708333,-26.875,24957,EK95,24.666667,2650_2440,2624DC,24.75,-26.833333,{0=95622.83529411722},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001153,95622.83529411726,,0.0069,76.46,7.645645311E7,-26.916667,24.791667,-26.875,24958,EL95,24.75,2650_2445,2624DD,24.833333,-26.833333,{0=95622.83529411726},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001154,95628.89019607879,,0.0069,76.46,7.645645311E7,-26.916667,24.875,-26.875,24959,EM95,24.833333,2650_2450,2624DD,24.916667,-26.833333,{0=95628.89019607879},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001155,95624.0431372548,,0.0069,76.46,7.645645311E7,-26.916667,24.958333,-26.875,24960,EN95,24.916667,2650_2455,2624DD,25.0,-26.833333,{0=95624.0431372548},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001156,95627.6862745097,,0.0069,76.46,7.645645311E7,-26.916667,25.041667,-26.875,24961,EO95,25.0,2650_2500,2625CC,25.083333,-26.833333,{0=95627.6862745097},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001157,95622.83137254929,,0.0069,76.46,7.645645311E7,-26.916667,25.125,-26.875,24962,EP95,25.083333,2650_2505,2625CC,25.166667,-26.833333,{0=95622.83137254929},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001158,95622.831372549,,0.0069,76.46,7.645645311E7,-26.916667,25.208333,-26.875,24963,EQ95,25.166667,2650_2510,2625CC,25.25,-26.833333,{0=95622.831372549},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001159,95630.094117647,,0.0069,76.46,7.645645311E7,-26.916667,25.291667,-26.875,24964,ER95,25.25,2650_2515,2625CD,25.333333,-26.833333,{0=95630.094117647},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000115a,95621.6196078432,,0.0069,76.46,7.645645311E7,-26.916667,25.375,-26.875,24965,ES95,25.333333,2650_2520,2625CD,25.416667,-26.833333,{0=95621.6196078432},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000115b,95560.21568627484,62.61568627450981,0.0069,76.46,7.645645311E7,-26.916667,25.458333,-26.875,24966,ET95,25.416667,2650_2525,2625CD,25.5,-26.833333,"{1=62.61568627450981, 0=95560.21568627484}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000115c,95628.89803921543,,0.0069,76.46,7.645645311E7,-26.916667,25.541667,-26.875,24967,EU95,25.5,2650_2530,2625DC,25.583333,-26.833333,{0=95628.89803921543},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000115d,95624.03529411789,,0.0069,76.46,7.645645311E7,-26.916667,25.625,-26.875,24968,EV95,25.583333,2650_2535,2625DC,25.666667,-26.833333,{0=95624.03529411789},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000115e,95628.89411764733,,0.0069,76.46,7.645645311E7,-26.916667,25.708333,-26.875,24969,EW95,25.666667,2650_2540,2625DC,25.75,-26.833333,{0=95628.89411764733},"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000115f,95622.83529411719,,0.0069,76.46,7.645645311E7,-26.916667,25.791667,-26.875,24970,EX95,25.75,2650_2545,2625DD,25.833333,-26.833333,{0=95622.83529411719},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001160,95619.83529411729,3.0,0.0069,76.46,7.645645311E7,-26.916667,25.875,-26.875,24971,EY95,25.833333,2650_2550,2625DD,25.916667,-26.833333,"{1=3.0, 0=95619.83529411729}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001161,95611.68627450976,16.0,0.0069,76.46,7.645645311E7,-26.916667,25.958333,-26.875,24972,FZ95,25.916667,2650_2555,2625DD,26.0,-26.833333,"{1=16.0, 0=95611.68627450976}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001162,95624.0352941179,,0.0069,76.46,7.645645311E7,-26.916667,26.041667,-26.875,24973,FA95,26.0,2650_2600,2626CC,26.083333,-26.833333,{0=95624.0352941179},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001163,95466.83529411719,156.0,0.0069,76.46,7.645645311E7,-26.916667,26.125,-26.875,24974,FB95,26.083333,2650_2605,2626CC,26.166667,-26.833333,"{1=156.0, 0=95466.83529411719}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001164,95595.68235294122,32.0,0.0069,76.46,7.645645311E7,-26.916667,26.208333,-26.875,24975,FC95,26.166667,2650_2610,2626CC,26.25,-26.833333,"{1=32.0, 0=95595.68235294122}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001165,95622.831372549,,0.0069,76.46,7.645645311E7,-26.916667,26.291667,-26.875,24976,FD95,26.25,2650_2615,2626CD,26.333333,-26.833333,{0=95622.831372549},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001166,95585.88627450964,43.0,0.0069,76.46,7.645645311E7,-26.916667,26.375,-26.875,24977,FE95,26.333333,2650_2620,2626CD,26.416667,-26.833333,"{1=43.0, 0=95585.88627450964}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001167,95418.04313725504,206.0,0.0069,76.46,7.645645311E7,-26.916667,26.458333,-26.875,24978,FF95,26.416667,2650_2625,2626CD,26.5,-26.833333,"{1=206.0, 0=95418.04313725504}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001168,95600.82745098071,22.0,0.0069,76.46,7.645645311E7,-26.916667,26.541667,-26.875,24979,FG95,26.5,2650_2630,2626DC,26.583333,-26.833333,"{1=22.0, 0=95600.82745098071}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001169,95624.68235294084,3.0,0.0069,76.46,7.645645311E7,-26.916667,26.625,-26.875,24980,FH95,26.583333,2650_2635,2626DC,26.666667,-26.833333,"{1=3.0, 0=95624.68235294084}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116a,95621.83529411763,1.0,0.0069,76.46,7.645645311E7,-26.916667,26.708333,-26.875,24981,FI95,26.666667,2650_2640,2626DC,26.75,-26.833333,"{1=1.0, 0=95621.83529411763}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116b,95576.03921568635,48.0,0.0069,76.46,7.645645311E7,-26.916667,26.791667,-26.875,24982,FJ95,26.75,2650_2645,2626DD,26.833333,-26.833333,"{1=48.0, 0=95576.03921568635}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116c,95465.68235294109,162.0,0.0069,76.46,7.645645311E7,-26.916667,26.875,-26.875,24983,FK95,26.833333,2650_2650,2626DD,26.916667,-26.833333,"{1=162.0, 0=95465.68235294109}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116d,94018.73333333337,1604.0980392156862,0.0069,76.46,7.645645311E7,-26.916667,26.958333,-26.875,24984,FL95,26.916667,2650_2655,2626DD,27.0,-26.833333,"{1=1604.0980392156862, 0=94018.73333333337}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116e,95604.33725490181,18.498039215686276,0.0069,76.46,7.645645311E7,-26.916667,27.041667,-26.875,24985,FM95,27.0,2650_2700,2627CC,27.083333,-26.833333,"{1=18.498039215686276, 0=95604.33725490181}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116f,95628.89019607827,,0.0069,76.46,7.645645311E7,-26.916667,27.125,-26.875,24986,FN95,27.083333,2650_2705,2627CC,27.166667,-26.833333,{0=95628.89019607827},"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001170,95546.00000000017,78.03529411764707,0.0069,76.46,7.645645311E7,-26.916667,27.208333,-26.875,24987,FO95,27.166667,2650_2710,2627CC,27.25,-26.833333,"{1=78.03529411764707, 0=95546.00000000017}","{""type"":""MultiPoint"",""coordinates"":[]}"
